loc,v(g),ev(g),iv(g),n,l,d,i,t,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,defects,risk_score,risk_level
9.0,1.0,1.0,1.0,49.0,0.13,7.7,26.01,85.68,0,0,0,7.0,10.0,0,16.02336191743149,Low
56.0,12.0,1.0,7.0,324.0,0.02,46.14,36.31,4293.39,0,3,0,14.0,22.0,0,37.09151738594752,Medium
155.0,22.0,5.0,8.0,931.0,0.01,146.61,38.24,45667.93,46,10,0,29.0,36.0,0,52.51987021187329,Medium
15.0,2.0,1.0,1.0,39.0,0.11,9.17,18.39,85.84,0,2,0,11.0,9.0,0,19.83594443728266,Low
12.0,2.0,1.0,2.0,38.0,0.12,8.5,19.94,80.02,0,1,0,11.0,11.0,0,19.176455097347038,Low
13.0,2.0,1.0,2.0,33.0,0.18,5.45,25.7,42.48,0,3,0,8.0,11.0,0,18.14259922646233,Low
32.0,3.0,1.0,3.0,75.0,0.15,6.56,57.65,137.93,0,5,0,9.0,24.0,0,23.920783640320327,Low
79.0,10.0,4.0,6.0,235.0,0.04,28.0,47.61,2073.59,4,13,0,17.0,34.0,0,40.607742946701144,Medium
13.0,1.0,1.0,1.0,34.0,0.21,4.67,30.95,37.44,0,4,0,7.0,12.0,0,15.97517588674412,Low
6.0,1.0,1.0,1.0,15.0,0.34,2.92,17.79,8.41,0,1,0,,,0,,
19.0,4.0,4.0,3.0,62.0,0.07,15.0,18.43,230.4,0,3,0,11.0,11.0,0,28.833883974608366,Low
6.0,1.0,1.0,1.0,21.0,0.3,3.33,20.93,12.92,0,1,0,4.0,7.0,0,12.056300470426521,Low
12.0,2.0,1.0,2.0,18.0,0.18,5.6,11.52,20.08,0,3,0,7.0,5.0,0,16.97051343222445,Low
17.0,4.0,3.0,2.0,27.0,0.09,11.0,10.03,67.44,0,4,0,11.0,6.0,0,25.740276322841805,Low
6.0,1.0,1.0,1.0,15.0,0.29,3.5,14.24,9.69,0,1,0,5.0,5.0,0,11.768989021445643,Low
6.0,1.0,1.0,1.0,15.0,0.34,2.92,17.79,8.41,0,1,0,5.0,6.0,0,11.534256196147034,Low
15.0,4.0,1.0,2.0,55.0,0.09,11.69,22.85,173.56,0,5,0,16.0,13.0,0,23.392599585226534,Low
22.0,4.0,4.0,3.0,82.0,0.07,13.75,28.36,297.84,0,4,0,11.0,17.0,0,29.618109518291718,Low
31.0,6.0,5.0,3.0,137.0,0.04,25.57,29.26,1062.29,3,8,0,21.0,23.0,0,35.45570607817422,Medium
8.0,2.0,1.0,2.0,10.0,0.38,2.67,10.53,4.16,0,1,0,4.0,3.0,0,13.208143273233283,Low
22.0,7.0,3.0,4.0,117.0,0.04,27.94,21.65,938.95,0,3,0,19.0,17.0,0,32.99184020123586,Low
34.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,15.33777199743202,Low
79.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,19.26185361719767,Low
59.0,8.0,1.0,7.0,148.0,0.05,19.24,40.37,830.16,0,11,0,15.0,23.0,0,32.841495355328135,Low
33.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,14.53491377359852,Low
12.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,8.136357071948474,Low
39.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,15.080209680556756,Low
20.0,3.0,1.0,3.0,99.0,0.06,16.5,30.52,461.69,0,5,1,17.0,17.0,0,24.710515112592912,Low
17.0,1.0,1.0,1.0,9.0,0.4,2.5,10.8,3.75,0,11,1,5.0,3.0,0,13.520808287609649,Low
7.0,1.0,1.0,1.0,16.0,0.34,2.92,18.98,8.97,0,1,0,5.0,6.0,0,11.982290908617758,Low
137.0,23.0,1.0,19.0,311.0,0.03,33.1,60.99,3713.04,0,33,0,32.0,58.0,0,43.150584101961684,Medium
36.0,5.0,1.0,4.0,106.0,0.05,18.29,30.2,560.97,0,8,0,16.0,21.0,0,29.07881477865309,Low
22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,8.194749041690198,Low
12.0,2.0,1.0,2.0,18.0,0.24,4.08,16.3,15.11,3,2,0,7.0,6.0,0,16.325825295500454,Low
13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,6.529066139356278,Low
20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,7.889513593379087,Low
18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,7.553705940239864,Low
19.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,11.919965241481853,Low
18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,7.553705940239864,Low
6.0,1.0,1.0,1.0,22.0,0.27,3.75,22.34,17.45,0,0,0,6.0,8.0,0,12.53278425495413,Low
13.0,2.0,1.0,1.0,42.0,0.14,7.31,26.0,77.13,0,3,0,10.0,13.0,0,19.20413224212873,Low
16.0,2.0,1.0,2.0,29.0,0.17,6.0,18.4,36.8,0,4,0,7.0,7.0,0,18.480365020213153,Low
13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,6.529066139356278,Low
54.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,18.004653579172185,Low
59.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,11.411956851480696,Low
21.0,3.0,1.0,3.0,40.0,0.2,4.96,34.27,46.81,0,2,0,7.0,12.0,0,20.829682737185856,Low
5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,3.6861477379651437,Low
21.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,9.90154475044243,Low
24.0,2.0,1.0,2.0,50.0,0.09,10.8,20.65,133.78,1,5,0,12.0,10.0,0,21.963183921402376,Low
32.0,14.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,26.73854107899622,Low
11.0,2.0,1.0,2.0,17.0,0.24,4.2,14.51,14.22,0,2,0,7.0,5.0,0,15.912291598407974,Low
12.0,2.0,1.0,2.0,17.0,0.29,3.5,17.97,12.23,0,1,0,7.0,6.0,0,15.924278838940827,Low
8.0,2.0,1.0,1.0,26.0,0.12,8.33,12.48,48.15,0,1,0,10.0,6.0,0,17.105550308469493,Low
17.0,1.0,1.0,1.0,55.0,0.23,4.26,57.51,58.11,0,3,0,5.0,17.0,0,17.039087730010515,Low
4.0,1.0,1.0,1.0,9.0,0.5,2.0,13.5,3.0,0,0,0,4.0,4.0,0,9.034141290822072,Low
20.0,6.0,5.0,3.0,57.0,0.06,16.89,15.67,248.36,1,2,0,16.0,9.0,0,31.469820714523244,Low
11.0,2.0,1.0,2.0,19.0,0.29,3.43,20.51,13.39,0,0,0,6.0,7.0,0,15.796349759944373,Low
6.0,1.0,1.0,1.0,21.0,0.3,3.33,21.79,13.45,0,0,0,5.0,6.0,0,11.863736663390293,Low
67.0,14.0,8.0,5.0,206.0,0.02,51.6,21.8,3223.98,5,8,0,24.0,20.0,0,45.377966498050604,Medium
7.0,1.0,1.0,1.0,14.0,0.33,3.0,15.5,7.75,0,1,0,6.0,4.0,0,11.5639835499784,Low
4.0,1.0,1.0,1.0,4.0,0.67,1.5,5.33,0.67,0,0,0,3.0,1.0,0,7.108891958064534,Low
5.0,1.0,1.0,1.0,9.0,0.4,2.5,10.8,3.75,0,0,0,5.0,3.0,0,9.834660549644505,Low
4.0,1.0,1.0,1.0,6.0,0.5,2.0,7.75,1.72,0,0,0,4.0,2.0,0,8.297486599287241,Low
5.0,1.0,1.0,1.0,15.0,0.2,5.0,9.51,13.21,0,0,0,6.0,3.0,0,11.619905417479876,Low
4.0,1.0,1.0,1.0,7.0,0.5,2.0,9.83,2.18,0,0,0,4.0,3.0,0,8.712349007284121,Low
4.0,1.0,1.0,1.0,7.0,0.5,2.0,9.83,2.18,0,0,0,4.0,3.0,0,8.712349007284121,Low
35.0,8.0,5.0,3.0,94.0,0.06,15.93,32.78,461.97,3,3,0,20.0,27.0,0,35.73076825395844,Medium
20.0,4.0,4.0,3.0,66.0,0.1,10.53,32.15,197.97,1,2,0,16.0,19.0,0,28.649057659042544,Low
30.0,5.0,5.0,3.0,89.0,0.14,7.1,64.33,179.97,1,3,3,9.0,26.0,0,30.878855026954188,Low
4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0,3.074408545630886,Low
28.0,7.0,7.0,4.0,78.0,0.08,12.57,28.81,252.98,3,3,0,11.0,14.0,0,34.13539934275379,Medium
32.0,6.0,6.0,4.0,81.0,0.07,14.0,28.39,309.13,2,4,1,14.0,16.0,0,33.865689048499725,Medium
67.0,19.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,32.79325390159833,Low
19.0,3.0,3.0,1.0,22.0,0.16,6.25,13.4,29.08,6,2,0,10.0,4.0,0,22.918151764410215,Low
72.0,5.0,1.0,1.0,269.0,0.02,44.18,32.18,3489.27,9,8,0,19.0,20.0,0,34.11065430146079,Medium
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0,2.325700283942333,Low
9.0,1.0,1.0,1.0,10.0,0.33,3.0,10.57,5.28,4,1,0,6.0,3.0,0,11.990899528129004,Low
8.0,1.0,1.0,1.0,24.0,0.29,3.5,28.03,19.07,0,0,0,7.0,10.0,0,13.486318564887615,Low
71.0,7.0,1.0,7.0,200.0,0.06,15.61,77.71,1052.28,3,6,0,18.0,49.0,0,33.317881999767664,Medium
14.0,1.0,1.0,1.0,29.0,0.17,6.0,16.05,32.11,0,3,0,5.0,5.0,0,15.789602036556403,Low
30.0,3.0,3.0,3.0,50.0,0.11,9.09,24.16,110.92,0,7,0,10.0,11.0,0,26.74593357767877,Low
41.0,7.0,1.0,7.0,145.0,0.05,21.79,37.17,980.14,3,5,0,20.0,28.0,0,31.771549724854793,Low
15.0,3.0,1.0,2.0,35.0,0.11,8.75,16.68,70.95,0,1,0,10.0,8.0,0,20.861128173563426,Low
8.0,1.0,1.0,1.0,15.0,0.27,3.75,12.68,9.91,0,1,0,5.0,4.0,0,12.52837442822706,Low
4.0,1.0,1.0,1.0,10.0,0.33,3.0,10.57,5.28,0,0,0,6.0,3.0,0,9.66519924418667,Low
8.0,1.0,1.0,1.0,15.0,0.2,5.0,9.0,12.5,0,1,0,5.0,3.0,0,12.980352871502687,Low
35.0,3.0,3.0,2.0,98.0,0.05,21.94,22.73,607.63,2,8,1,18.0,16.0,0,30.470346063443248,Low
15.0,3.0,3.0,2.0,36.0,0.08,13.0,11.97,112.37,0,2,0,13.0,7.0,0,25.026818358234852,Low
5.0,1.0,1.0,1.0,11.0,0.33,3.0,12.18,6.09,0,0,0,6.0,4.0,0,10.598730720058876,Low
19.0,6.0,3.0,2.0,58.0,0.07,14.73,17.82,214.66,0,3,0,12.0,11.0,0,29.307691174068246,Low
21.0,6.0,4.0,4.0,79.0,0.07,14.64,27.68,329.55,4,2,0,17.0,18.0,0,31.28112759581379,Low
6.0,1.0,1.0,1.0,6.0,0.5,2.0,7.75,1.72,1,0,0,4.0,2.0,0,9.426443909070297,Low
5.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1,0,0,3.0,0.0,0,3.6861477379651437,Low
113.0,9.0,1.0,6.0,278.0,0.04,27.63,60.13,2551.07,13,16,0,22.0,41.0,0,37.43301516486098,Medium
176.0,12.0,3.0,7.0,630.0,0.01,73.72,54.33,16404.5,23,24,0,35.0,47.0,0,46.61723260684191,Medium
7.0,1.0,1.0,1.0,25.0,0.25,4.0,20.76,18.46,0,0,0,4.0,6.0,0,12.788293653976373,Low
32.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,12.578805182166944,Low
33.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,23.38566805232037,Low
96.0,13.0,7.0,7.0,244.0,0.05,21.27,63.36,1592.79,12,11,0,13.0,33.0,0,43.56900218712095,Medium
94.0,10.0,8.0,4.0,312.0,0.03,33.14,57.31,3496.75,8,10,0,25.0,43.0,0,44.715182048517754,Medium
163.0,10.0,1.0,9.0,571.0,0.02,41.47,89.16,8518.9,19,24,1,23.0,66.0,0,41.06910260093468,Medium
18.0,4.0,1.0,2.0,41.0,0.14,7.33,24.56,73.37,0,0,0,12.0,9.0,0,22.089724414240543,Low
39.0,4.0,1.0,4.0,97.0,0.07,14.76,35.66,431.61,6,7,4,18.0,25.0,0,28.07733229836356,Low
6.0,1.0,1.0,1.0,11.0,0.33,3.0,12.68,6.34,0,1,0,6.0,5.0,0,11.378872277389243,Low
11.0,3.0,1.0,3.0,42.0,0.1,9.6,19.51,99.89,0,1,0,12.0,10.0,0,20.46211274867652,Low
4.0,1.0,1.0,1.0,4.0,0.67,1.5,5.33,0.67,0,0,0,3.0,1.0,0,7.108891958064534,Low
5.0,1.0,1.0,1.0,18.0,0.25,4.0,14.95,13.29,0,0,0,5.0,5.0,0,11.600742223096198,Low
29.0,8.0,8.0,4.0,86.0,0.03,33.75,11.19,708.26,0,1,0,15.0,6.0,0,37.33678988328813,Medium
12.0,3.0,1.0,3.0,21.0,0.17,6.0,11.63,23.25,0,1,0,6.0,4.0,0,18.219292362728986,Low
59.0,11.0,6.0,6.0,149.0,0.03,36.0,22.46,1617.03,6,9,0,24.0,19.0,0,41.563569324138896,Medium
5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,5.542091390663725,Low
7.0,2.0,1.0,2.0,14.0,0.28,3.6,13.45,9.69,0,0,1,6.0,5.0,0,14.145765132735724,Low
14.0,4.0,3.0,2.0,28.0,0.11,9.29,13.03,62.43,0,2,0,13.0,7.0,0,24.81190836846449,Low
19.0,4.0,3.0,2.0,46.0,0.08,13.22,15.74,152.85,0,4,0,14.0,9.0,0,27.170361977768522,Low
10.0,4.0,3.0,2.0,25.0,0.11,9.0,11.58,52.12,0,1,0,12.0,6.0,0,23.484002742909844,Low
9.0,2.0,1.0,2.0,23.0,0.12,8.25,10.89,41.19,0,1,0,9.0,6.0,0,17.430541366219234,Low
5.0,2.0,1.0,2.0,10.0,0.25,4.0,7.92,7.04,0,0,1,6.0,3.0,0,12.871970152375264,Low
11.0,1.0,1.0,1.0,16.0,0.24,4.2,13.66,13.38,4,1,0,7.0,5.0,0,14.056347945709394,Low
8.0,1.0,1.0,1.0,22.0,0.28,3.57,22.08,15.65,0,0,0,5.0,7.0,0,13.078206695790154,Low
8.0,1.0,1.0,1.0,22.0,0.28,3.57,22.08,15.65,0,0,0,5.0,7.0,0,13.078206695790154,Low
4.0,1.0,1.0,1.0,5.0,0.67,1.5,7.74,0.97,0,0,0,3.0,2.0,0,7.69360768148405,Low
33.0,3.0,1.0,3.0,114.0,0.05,20.59,27.43,645.99,0,8,0,14.0,17.0,0,27.022866730915784,Low
4.0,1.0,1.0,1.0,8.0,0.4,2.5,9.6,3.33,0,0,0,5.0,3.0,0,9.222921357310247,Low
5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,3.6861477379651437,Low
15.0,2.0,1.0,2.0,55.0,0.15,6.5,40.23,94.44,0,3,0,9.0,18.0,0,19.75286943064351,Low
4.0,1.0,1.0,1.0,8.0,0.4,2.5,9.6,3.33,0,0,0,5.0,3.0,0,9.222921357310247,Low
11.0,4.0,3.0,1.0,26.0,0.11,9.17,11.59,54.12,0,2,0,11.0,6.0,0,23.8317834892455,Low
30.0,8.0,4.0,4.0,127.0,0.04,25.35,27.52,982.18,0,3,0,22.0,23.0,0,35.6467872344868,Medium
11.0,4.0,3.0,1.0,47.0,0.05,19.5,10.24,216.29,0,0,0,13.0,6.0,0,26.153553154204634,Low
4.0,1.0,1.0,1.0,5.0,0.67,1.5,7.74,0.97,0,0,0,3.0,2.0,0,7.69360768148405,Low
23.0,6.0,1.0,6.0,75.0,0.13,8.0,44.07,156.68,0,4,0,8.0,18.0,0,25.595549462215793,Low
18.0,4.0,1.0,1.0,65.0,0.03,30.0,9.52,475.83,0,3,0,14.0,7.0,0,26.120525652507435,Low
38.0,10.0,3.0,8.0,101.0,0.07,13.34,37.85,374.32,1,7,0,13.0,19.0,0,34.04754747564904,Medium
7.0,1.0,1.0,1.0,16.0,0.25,4.0,14.34,12.75,0,1,0,8.0,4.0,0,12.303071613134154,Low
25.0,3.0,1.0,3.0,102.0,0.09,11.23,46.6,326.33,0,1,0,13.0,22.0,0,24.593825004595637,Low
65.0,10.0,1.0,6.0,187.0,0.03,32.52,31.58,1855.5,5,1,0,22.0,23.0,0,35.750746671891356,Medium
4.0,1.0,1.0,1.0,4.0,0.67,1.5,5.33,0.67,0,0,0,3.0,1.0,0,7.108891958064534,Low
7.0,2.0,1.0,1.0,19.0,0.13,7.5,9.08,28.38,0,0,0,9.0,3.0,0,15.594750833866144,Low
7.0,2.0,1.0,1.0,15.0,0.19,5.33,9.73,15.38,0,0,0,8.0,3.0,0,14.618437707006379,Low
7.0,2.0,1.0,1.0,19.0,0.13,7.5,9.08,28.38,0,0,0,9.0,3.0,0,15.594750833866144,Low
43.0,15.0,15.0,7.0,134.0,0.05,21.33,32.22,814.61,0,3,0,14.0,21.0,0,44.046181508957524,Medium
7.0,2.0,1.0,1.0,15.0,0.19,5.33,9.73,15.38,0,0,0,8.0,3.0,0,14.618437707006379,Low
7.0,2.0,1.0,1.0,19.0,0.13,7.5,9.08,28.38,0,0,0,9.0,3.0,0,15.594750833866144,Low
7.0,2.0,1.0,1.0,15.0,0.19,5.33,9.73,15.38,0,0,0,8.0,3.0,0,14.618437707006379,Low
7.0,2.0,1.0,1.0,15.0,0.19,5.33,9.73,15.38,0,0,0,8.0,3.0,0,14.618437707006379,Low
5.0,1.0,1.0,1.0,15.0,0.25,4.0,12.97,11.53,0,0,0,8.0,3.0,0,11.016026499676682,Low
5.0,2.0,1.0,1.0,15.0,0.15,6.75,8.22,20.81,0,0,0,9.0,4.0,0,14.64533469136356,Low
14.0,2.0,1.0,2.0,49.0,0.15,6.65,30.12,73.99,0,2,0,7.0,10.0,0,18.813751160765626,Low
17.0,2.0,1.0,2.0,49.0,0.11,9.45,23.76,118.0,0,2,0,13.0,11.0,0,20.58402011136916,Low
5.0,1.0,1.0,1.0,7.0,0.5,2.0,9.83,2.18,0,1,0,4.0,3.0,0,9.32408819961838,Low
6.0,1.0,1.0,1.0,16.0,0.17,6.0,6.89,13.79,0,0,0,4.0,2.0,0,12.23283347695792,Low
141.0,20.0,1.0,17.0,460.0,0.01,97.22,24.83,13038.83,25,19,1,20.0,18.0,0,44.50519355210271,Medium
393.0,74.0,6.0,33.0,1338.0,0.01,91.44,94.04,43678.38,32,53,5,22.0,65.0,0,61.02102833264284,Medium
84.0,4.0,1.0,4.0,419.0,0.01,70.59,29.68,8215.69,7,4,0,15.0,17.0,0,35.08904921585414,Medium
53.0,7.0,1.0,5.0,142.0,0.04,24.29,32.29,1058.5,4,5,2,22.0,24.0,0,32.74549853498682,Low
97.0,32.0,4.0,15.0,597.0,0.01,98.57,36.47,19688.84,1,7,1,30.0,35.0,0,50.44376067214007,Medium
19.0,5.0,3.0,4.0,32.0,0.15,6.67,20.39,50.35,0,3,0,10.0,9.0,0,25.960198555934923,Low
26.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,20.137138259896005,Low
41.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,14.409370005287721,Low
41.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,14.409370005287721,Low
36.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,24.877540103933498,Low
46.0,10.0,9.0,9.0,132.0,0.09,11.2,64.34,448.4,0,4,0,14.0,30.0,0,38.9174944877542,Medium
22.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,11.367505672090486,Low
28.0,3.0,1.0,2.0,65.0,0.09,11.29,29.03,205.73,0,3,0,16.0,17.0,0,24.622940675583482,Low
59.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,25.58643535060961,Low
74.0,10.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,26.23831408259448,Low
37.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,21.283801554125105,Low
135.0,25.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,36.751260383599345,Medium
20.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,9.745457246077669,Low
21.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,11.218357728144134,Low
37.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,21.283801554125105,Low
23.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,11.5103049362501,Low
70.0,14.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,29.309260865292813,Low
80.0,9.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,26.593369167047154,Low
61.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,26.17332376534005,Low
125.0,13.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,31.615749072818577,Low
61.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,26.17332376534005,Low
21.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,11.218357728144134,Low
29.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,13.280412695504662,Low
43.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,23.530416311861273,Low
18.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,9.409649592938443,Low
21.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,11.218357728144134,Low
21.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,18.04670199981829,Low
45.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,27.560202688131767,Low
21.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,11.218357728144134,Low
25.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,12.800269831158525,Low
67.0,13.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,27.546533458049456,Low
167.0,30.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,36.53191736987779,Medium
21.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,11.218357728144134,Low
27.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,12.027523053698896,Low
33.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,21.521824768798275,Low
43.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,16.10559869413104,Low
153.0,39.0,33.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,41.11042677527812,Medium
106.0,11.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,21.55438831401783,Low
153.0,36.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,40.18707417343639,Medium
103.0,12.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,21.825352291805324,Low
21.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,9.90154475044243,Low
42.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,23.986374873374388,Low
23.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,11.5103049362501,Low
41.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,22.835198132499634,Low
21.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,11.218357728144134,Low
18.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,9.409649592938443,Low
21.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,11.218357728144134,Low
55.0,7.0,1.0,5.0,114.0,0.05,18.75,30.67,599.02,9,3,0,15.0,18.0,0,31.65280935788758,Low
47.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,23.822363519967233,Low
101.0,12.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,29.869835365357623,Low
69.0,16.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,30.84454353260842,Low
67.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,16.860614057540854,Low
55.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,15.374622835207244,Low
11.0,1.0,1.0,1.0,24.0,0.15,6.75,11.81,29.9,0,2,0,6.0,4.0,0,15.115091322607313,Low
29.0,5.0,5.0,1.0,68.0,0.07,14.77,21.1,255.88,4,3,0,13.0,11.0,0,31.8061185704246,Low
21.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,11.218357728144134,Low
21.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,11.218357728144134,Low
91.0,21.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,23.82208421502275,Low
15.0,2.0,1.0,2.0,34.0,0.18,5.45,27.38,45.25,0,1,0,10.0,11.0,0,18.590633938933053,Low
53.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,15.25259934186173,Low
87.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,17.725701948727384,Low
32.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,14.434748834865527,Low
24.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,12.668673503170405,Low
24.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,12.668673503170405,Low
